Date,Hour,TSO,TS1,TS2,TS3
2016-06-21,10H 0M 0S,25.395433775503232,24.231923303264626,23.963733286680355,22.460141215175405
2016-06-21,12H 0M 0S,26.922633775503233,25.530043303264627,24.55755260218929,23.231377215175407
2016-06-21,14H 0M 0S,26.195833775503232,24.912263303264627,24.47033660218929,22.864343215175403
2016-06-21,16H 0M 0S,24.66863377550323,23.614143303264626,23.52765328668036,22.093107215175404
2016-06-21,20H 0M 0S,21.61423377550323,21.017903303264625,21.695013286680357,20.550635215175404
2016-06-22,0S,17.959433775503232,18.057428361992834,19.89174677662224,19.187107908978483
2016-06-22,4H 0M 0S,21.013833775503233,20.50756330326463,21.334773286680356,20.247433215175402
2016-06-22,8H 0M 0S,24.06823377550323,23.103803303264623,23.167413286680357,21.789905215175402
2016-06-22,10H 0M 0S,25.59543377550323,24.401923303264628,24.39828860218929,22.561141215175404
2016-06-22,12H 0M 0S,27.122633775503232,25.70004330326463,24.581552602189287,23.332377215175402
2016-06-22,14H 0M 0S,26.39583377550323,25.082263303264625,24.494336602189286,22.965343215175402
2016-06-22,16H 0M 0S,24.86863377550323,23.784143303264624,23.64765328668036,22.194107215175404
2016-06-22,20H 0M 0S,21.814233775503233,21.187903303264626,21.815013286680358,20.651635215175407
2016-06-23,0S,19.359433775503234,19.163428361992835,20.50774677662224,19.616907908978483
2016-06-23,4H 0M 0S,22.314233775503233,21.612903303264627,22.11501328668036,20.90413521517541
2016-06-23,8H 0M 0S,25.26903377550323,24.124483303264626,23.887893286680356,22.3963092151754
2016-06-23,10H 0M 0S,26.746433775503235,25.380273303264627,24.53640860218929,23.142396215175406
2016-06-23,12H 0M 0S,28.22383377550323,26.636063303264628,24.713696602189287,23.888483215175405
2016-06-23,14H 0M 0S,27.52073377550323,26.038428303264624,24.62932460218929,23.5334177151754
2016-06-23,16H 0M 0S,26.043333775503232,24.782638303264626,24.45203660218929,22.787330715175404
2016-06-23,20H 0M 0S,23.088533775503233,22.271058303264628,22.579593286680357,21.295156715175402
2016-06-24,0S,19.359433775503234,19.163428361992835,20.50774677662224,19.616907908978483
2016-06-24,4H 0M 0S,21.882633775503233,21.246043303264628,21.856053286680357,20.686177215175405
2016-06-24,8H 0M 0S,24.405833775503233,23.390763303264627,23.36997328668036,21.960393215175404
2016-06-24,10H 0M 0S,25.667433775503234,24.46312330326463,24.40692860218929,22.59750121517541
2016-06-24,12H 0M 0S,26.929033775503232,25.535483303264627,24.558320602189287,23.234609215175404
2016-06-24,14H 0M 0S,26.32863377550323,25.025143303264628,24.48627260218929,22.9314072151754
2016-06-24,16H 0M 0S,25.067033775503234,23.952783303264628,23.766693286680358,22.294299215175403
2016-06-24,20H 0M 0S,22.54383377550323,21.808063303264625,22.252773286680355,21.0200832151754
2016-06-25,0S,21.15943377550323,20.631323303264626,21.422133286680356,20.3209612151754
2016-06-25,4H 0M 0S,23.08503377550323,22.268083303264625,22.577493286680355,21.293389215175406
2016-06-25,8H 0M 0S,25.010633775503234,23.904843303264627,23.732853286680356,22.265817215175403
2016-06-25,10H 0M 0S,25.97343377550323,24.72322330326463,24.44364860218929,22.752031215175403
2016-06-25,12H 0M 0S,26.936233775503233,25.54160330326463,24.559184602189287,23.238245215175404
2016-06-25,14H 0M 0S,26.47803377550323,25.152133303264623,24.50420060218929,23.0068542151754
2016-06-25,16H 0M 0S,25.515233775503233,24.333753303264626,24.388664602189287,22.5206402151754
2016-06-25,20H 0M 0S,23.58963377550323,22.696993303264623,22.880253286680357,21.548212215175404
2016-06-26,0S,21.759433775503233,21.141323303264627,21.78213328668036,20.623961215175406
2016-06-26,4H 0M 0S,23.386233775503232,22.524103303264624,22.758213286680355,21.445495215175402
2016-06-26,8H 0M 0S,25.01303377550323,23.906883303264628,23.734293286680355,22.267029215175402
2016-06-26,10H 0M 0S,25.826433775503233,24.598273303264627,24.426008602189288,22.677796215175402
2016-06-26,12H 0M 0S,26.63983377550323,25.289663303264625,24.523616602189286,23.0885632151754
2016-06-26,14H 0M 0S,26.25273377550323,24.960628303264627,24.477164602189287,22.8930777151754
2016-06-26,16H 0M 0S,25.439333775503233,24.26923830326463,23.990073286680357,22.482310715175405
2016-06-26,20H 0M 0S,23.812533775503233,22.886458303264625,23.01399328668036,21.66077671517541
2016-06-27,0S,20.059433775503233,19.716428361992833,20.815746776622237,19.831807908978483
2016-06-27,4H 0M 0S,22.350233775503234,21.64350330326463,22.136613286680358,20.92231521517541
2016-06-27,8H 0M 0S,24.64103377550323,23.590683303264626,23.511093286680357,22.0791692151754
2016-06-27,10H 0M 0S,25.786433775503234,24.564273303264628,24.42120860218929,22.657596215175406
2016-06-27,12H 0M 0S,26.931833775503232,25.53786330326463,24.558656602189288,23.236023215175404
2016-06-27,14H 0M 0S,26.38673377550323,25.074528303264625,24.493244602189286,22.9607477151754
2016-06-27,16H 0M 0S,25.241333775503232,24.100938303264627,23.871273286680356,22.382320715175403
2016-06-27,20H 0M 0S,22.95053377550323,22.153758303264624,22.496793286680358,21.225466715175404
2016-06-28,0S,20.059433775503233,19.716428361992833,20.815746776622237,19.831807908978483
2016-06-28,4H 0M 0S,22.615833775503233,21.869263303264628,22.295973286680358,21.056443215175403
2016-06-28,8H 0M 0S,25.172233775503233,24.04220330326463,23.82981328668036,22.347425215175402
2016-06-28,10H 0M 0S,26.450433775503235,25.128673303264627,24.50088860218929,22.992916215175406
2016-06-28,12H 0M 0S,27.728633775503233,26.215143303264625,24.654272602189288,23.63840721517541
2016-06-28,14H 0M 0S,27.120333775503234,25.69808830326463,24.581276602189288,23.331215715175407
2016-06-28,16H 0M 0S,25.842133775503232,24.611618303264624,24.42789260218929,22.685724715175404
2016-06-28,20H 0M 0S,23.285733775503232,22.438678303264627,22.697913286680354,21.394742715175404
2016-06-29,0S,22.459433775503232,21.736323303264626,22.202133286680358,20.977461215175406
2016-06-29,4H 0M 0S,24.484633775503234,23.45774330326463,23.41725328668036,22.000187215175405
2016-06-29,8H 0M 0S,26.509833775503232,25.179163303264627,24.508016602189286,23.022913215175404
2016-06-29,10H 0M 0S,27.522433775503234,26.039873303264628,24.62952860218929,23.534276215175403
2016-06-29,12H 0M 0S,28.535033775503233,26.900583303264625,24.75104060218929,24.045639215175402
2016-06-29,14H 0M 0S,28.053133775503234,26.49096830326463,24.693212602189288,23.80227971517541
2016-06-29,16H 0M 0S,27.040533775503235,25.63025830326463,24.57170060218929,23.290916715175406
2016-06-29,20H 0M 0S,25.015333775503233,23.908838303264627,23.735673286680356,22.268190715175404
2016-06-30,0S,22.559433775503233,21.821323303264627,22.262133286680356,21.027961215175402
2016-06-30,4H 0M 0S,24.153033775503232,23.175883303264627,23.218293286680357,21.8327292151754
2016-06-30,8H 0M 0S,25.746633775503234,24.530443303264626,24.41643260218929,22.637497215175404
2016-06-30,10H 0M 0S,26.543433775503235,25.20772330326463,24.51204860218929,23.039881215175406
2016-06-30,12H 0M 0S,27.340233775503236,25.885003303264632,24.60766460218929,23.442265215175404
2016-06-30,14H 0M 0S,26.961033775503235,25.562683303264627,24.562160602189287,23.250769215175406
2016-06-30,16H 0M 0S,26.164233775503234,24.885403303264628,24.466544602189288,22.8483852151754
2016-06-30,20H 0M 0S,24.570633775503232,23.53084330326463,23.468853286680357,22.043617215175406
2016-07-01,0S,21.959433775503232,21.311323303264626,21.90213328668036,20.7249612151754
2016-07-01,4H 0M 0S,24.084233775503233,23.117403303264627,23.177013286680356,21.7979852151754
2016-07-01,8H 0M 0S,26.209033775503233,24.923483303264625,24.471920602189286,22.871009215175402
2016-07-01,10H 0M 0S,27.271433775503233,25.82652330326463,24.59940860218929,23.407521215175404
2016-07-01,12H 0M 0S,28.333833775503233,26.72956330326463,24.72689660218929,23.944033215175402
2016-07-01,14H 0M 0S,27.828233775503236,26.299803303264632,24.66622460218929,23.688705215175403
2016-07-01,16H 0M 0S,26.765833775503232,25.396763303264628,24.53873660218929,23.152193215175405
2016-07-01,20H 0M 0S,24.64103377550323,23.590683303264626,23.511093286680357,22.0791692151754
2016-07-02,0S,21.959433775503232,21.311323303264626,21.90213328668036,20.7249612151754
2016-07-02,4H 0M 0S,24.117433775503233,23.145623303264628,23.19693328668036,21.814751215175402
2016-07-02,8H 0M 0S,26.27543377550323,24.979923303264624,24.479888602189288,22.9045412151754
2016-07-02,10H 0M 0S,27.35443377550323,25.897073303264627,24.60936860218929,23.449436215175403
2016-07-02,12H 0M 0S,28.433433775503232,26.814223303264626,24.738848602189286,23.9943312151754
2016-07-02,14H 0M 0S,27.91993377550323,26.377748303264628,24.677228602189288,23.735013715175405
2016-07-02,16H 0M 0S,26.84093377550323,25.460598303264625,24.547748602189287,23.1901187151754
2016-07-02,20H 0M 0S,24.68293377550323,23.626298303264623,23.536233286680357,22.1003287151754
2016-07-03,0S,22.859433775503234,22.076323303264626,22.44213328668036,21.1794612151754
2016-07-03,4H 0M 0S,24.619033775503233,23.571983303264627,23.49789328668036,22.068059215175406
2016-07-03,8H 0M 0S,26.378633775503232,25.067643303264624,24.49227260218929,22.956657215175404
2016-07-03,10H 0M 0S,27.25843377550323,25.81547330326463,24.597848602189288,23.400956215175402
2016-07-03,12H 0M 0S,28.13823377550323,26.563303303264625,24.703424602189287,23.845255215175403
2016-07-03,14H 0M 0S,27.71953377550323,26.207408303264625,24.653180602189288,23.633811715175405
2016-07-03,16H 0M 0S,26.839733775503234,25.459578303264628,24.54760460218929,23.189512715175404
2016-07-03,20H 0M 0S,25.08013377550323,23.963918303264624,23.774553286680355,22.300914715175402
2016-07-04,0S,21.759433775503233,21.141323303264627,21.78213328668036,20.623961215175406
2016-07-04,4H 0M 0S,23.917433775503234,22.97562330326463,23.076933286680358,21.713751215175407
2016-07-04,8H 0M 0S,26.07543377550323,24.809923303264625,24.45588860218929,22.803541215175404
2016-07-04,10H 0M 0S,27.154433775503232,25.727073303264625,24.585368602189288,23.348436215175404
2016-07-04,12H 0M 0S,28.233433775503233,26.644223303264628,24.71484860218929,23.893331215175404
2016-07-04,14H 0M 0S,27.719933775503232,26.207748303264626,24.653228602189287,23.634013715175406
2016-07-04,16H 0M 0S,26.640933775503232,25.290598303264627,24.523748602189286,23.089118715175406
2016-07-04,20H 0M 0S,24.482933775503234,23.456298303264628,23.41623328668036,21.99932871517541
2016-07-05,0S,22.059433775503233,21.396323303264627,21.96213328668036,20.775461215175405
2016-07-05,4H 0M 0S,25.180233775503233,24.049003303264627,23.83461328668036,22.351465215175406
2016-07-05,8H 0M 0S,28.30103377550323,26.701683303264627,24.72296060218929,23.927469215175403
2016-07-05,10H 0M 0S,29.861433775503233,28.028023303264625,24.910208602189286,24.715471215175402
2016-07-05,12H 0M 0S,31.42183377550323,29.22637569261999,25.029196543178816,25.081114100048108
2016-07-05,14H 0M 0S,30.679233775503235,28.684277692619993,24.987610943178815,25.000170700048105
2016-07-05,16H 0M 0S,29.118833775503234,27.396813303264626,24.82109660218929,24.340458215175403
2016-07-05,20H 0M 0S,25.99803377550323,24.744133303264626,24.44660060218929,22.7644542151754
2016-07-06,0S,21.959433775503232,21.311323303264626,21.90213328668036,20.7249612151754
2016-07-06,4H 0M 0S,24.980633775503232,23.879343303264626,23.714853286680356,22.250667215175405
2016-07-06,8H 0M 0S,28.001833775503233,26.447363303264627,24.687056602189287,23.776373215175404
2016-07-06,10H 0M 0S,29.512433775503233,27.73137330326463,24.868328602189287,24.539226215175404
2016-07-06,12H 0M 0S,31.023033775503233,28.935251692619993,25.006863743178815,25.037644900048104
2016-07-06,14H 0M 0S,30.30413377550323,28.404318303264624,24.96333260218929,24.939034715175403
2016-07-06,16H 0M 0S,28.793533775503235,27.12030830326463,24.78206060218929,24.176181715175403
2016-07-06,20H 0M 0S,25.77233377550323,24.552288303264625,24.41951660218929,22.650475715175403
2016-07-07,0S,21.959433775503232,21.311323303264626,21.90213328668036,20.7249612151754
2016-07-07,4H 0M 0S,24.64863377550323,23.597143303264627,23.515653286680358,22.083007215175403
2016-07-07,8H 0M 0S,27.337833775503235,25.88296330326463,24.607376602189287,23.441053215175405
2016-07-07,10H 0M 0S,28.682433775503235,27.02587330326463,24.768728602189288,24.120076215175406
2016-07-07,12H 0M 0S,30.027033775503234,28.16878330326463,24.93008060218929,24.799099215175406
2016-07-07,14H 0M 0S,29.387133775503234,27.624868303264627,24.85329260218929,24.475949715175407
2016-07-07,16H 0M 0S,28.042533775503234,26.481958303264626,24.691940602189288,23.796926715175402
2016-07-07,20H 0M 0S,25.35333377550323,24.196138303264625,23.938473286680356,22.4388807151754
2016-07-08,0S,22.759433775503233,21.99132330326463,22.382133286680357,21.12896121517541
2016-07-08,4H 0M 0S,25.747433775503232,24.53112330326463,24.416528602189288,22.637901215175404
2016-07-08,8H 0M 0S,28.735433775503232,27.070923303264628,24.77508860218929,24.146841215175403
2016-07-08,10H 0M 0S,30.22943377550323,28.340823303264628,24.954368602189287,24.901311215175408
2016-07-08,12H 0M 0S,31.72343377550323,29.44654369261999,25.046086143178815,25.11398850004811
2016-07-08,14H 0M 0S,31.012433775503233,28.927513692619993,25.006270143178817,25.036489500048106
2016-07-08,16H 0M 0S,29.518433775503233,27.736473303264628,24.869048602189288,24.542256215175406
2016-07-08,20H 0M 0S,26.530433775503234,25.196673303264628,24.510488602189287,23.033316215175404
2016-07-09,0S,23.259433775503233,22.41632330326463,22.682133286680358,21.381461215175406
2016-07-09,4H 0M 0S,25.88223377550323,24.645703303264625,24.43270460218929,22.705975215175403
2016-07-09,8H 0M 0S,28.505033775503232,26.875083303264624,24.74744060218929,24.030489215175404
2016-07-09,10H 0M 0S,29.81643377550323,27.989773303264624,24.904808602189288,24.692746215175404
2016-07-09,12H 0M 0S,31.12783377550323,29.01175569261999,25.012732543178814,25.049068100048107
2016-07-09,14H 0M 0S,30.503733775503232,28.573978303264624,24.987284602189288,25.039832715175404
2016-07-09,16H 0M 0S,29.192333775503233,27.459288303264625,24.829916602189286,24.377575715175404
2016-07-09,20H 0M 0S,26.56953377550323,25.229908303264626,24.51518060218929,23.0530617151754
2016-07-10,0S,23.259433775503233,22.41632330326463,22.682133286680358,21.381461215175406
2016-07-10,4H 0M 0S,26.34703377550323,25.040783303264625,24.488480602189288,22.940699215175403
2016-07-10,8H 0M 0S,29.43463377550323,27.665243303264624,24.85899260218929,24.4999372151754
2016-07-10,10H 0M 0S,30.97843377550323,28.90269369261999,25.004366143178817,25.032783500048104
2016-07-10,12H 0M 0S,32.52223377550324,30.02966769261999,25.090818943178817,25.201057700048107
2016-07-10,14H 0M 0S,31.78753377550323,29.49333669261999,25.049675743178817,25.120975400048106
2016-07-10,16H 0M 0S,30.24373377550323,28.35297830326462,24.956084602189286,24.9085327151754
2016-07-10,20H 0M 0S,27.156133775503232,25.72851830326463,24.585572602189288,23.349294715175404
2016-07-11,0S,23.259433775503233,22.41632330326463,22.682133286680358,21.381461215175406
2016-07-11,4H 0M 0S,25.61663377550323,24.419943303264624,24.40083260218929,22.571847215175403
2016-07-11,8H 0M 0S,27.973833775503234,26.423563303264626,24.68369660218929,23.762233215175403
2016-07-11,10H 0M 0S,29.152433775503233,27.425373303264628,24.825128602189288,24.357426215175405
2016-07-11,12H 0M 0S,30.331033775503233,28.427183303264627,24.96656060218929,24.952619215175407
2016-07-11,14H 0M 0S,29.770133775503233,27.950418303264627,24.89925260218929,24.66936471517541
2016-07-11,16H 0M 0S,28.591533775503233,26.948608303264628,24.757820602189287,24.074171715175403
2016-07-11,20H 0M 0S,26.23433377550323,24.944988303264626,24.474956602189287,22.8837857151754
2016-07-12,0S,23.059433775503233,22.246323303264628,22.562133286680357,21.280461215175407
2016-07-12,4H 0M 0S,25.416633775503232,24.249943303264626,23.97645328668036,22.470847215175404
2016-07-12,8H 0M 0S,27.77383377550323,26.253563303264627,24.65969660218929,23.661233215175404
2016-07-12,10H 0M 0S,28.95243377550323,27.255373303264626,24.801128602189287,24.256426215175406
2016-07-12,12H 0M 0S,30.13103377550323,28.257183303264625,24.94256060218929,24.8516192151754
2016-07-12,14H 0M 0S,29.57013377550323,27.780418303264625,24.87525260218929,24.568364715175402
2016-07-12,16H 0M 0S,28.391533775503234,26.778608303264626,24.73382060218929,23.973171715175404
2016-07-12,20H 0M 0S,26.03433377550323,24.774988303264628,24.450956602189287,22.782785715175404
2016-07-13,0S,23.259433775503233,22.41632330326463,22.682133286680358,21.381461215175406
2016-07-13,4H 0M 0S,25.61663377550323,24.419943303264624,24.40083260218929,22.571847215175403
2016-07-13,8H 0M 0S,27.973833775503234,26.423563303264626,24.68369660218929,23.762233215175403
2016-07-13,10H 0M 0S,29.152433775503233,27.425373303264628,24.825128602189288,24.357426215175405
2016-07-13,12H 0M 0S,30.331033775503233,28.427183303264627,24.96656060218929,24.952619215175407
2016-07-13,14H 0M 0S,29.770133775503233,27.950418303264627,24.89925260218929,24.66936471517541
2016-07-13,16H 0M 0S,28.591533775503233,26.948608303264628,24.757820602189287,24.074171715175403
2016-07-13,20H 0M 0S,26.23433377550323,24.944988303264626,24.474956602189287,22.8837857151754
2016-07-14,0S,22.259433775503233,21.566323303264628,22.08213328668036,20.876461215175404
2016-07-14,4H 0M 0S,23.653833775503234,22.75156330326463,22.91877328668036,21.580633215175407
2016-07-14,8H 0M 0S,25.04823377550323,23.936803303264625,23.755413286680355,22.284805215175403
2016-07-14,10H 0M 0S,25.745433775503233,24.529423303264625,24.416288602189287,22.636891215175403
2016-07-14,12H 0M 0S,26.442633775503232,25.12204330326463,24.49995260218929,22.988977215175407
2016-07-14,14H 0M 0S,26.11083377550323,24.840013303264627,24.460136602189287,22.821418215175406
2016-07-14,16H 0M 0S,25.413633775503232,24.247393303264626,23.974653286680358,22.469332215175402
2016-07-14,20H 0M 0S,24.01923377550323,23.062153303264626,23.13801328668036,21.765160215175403
2016-07-15,0S,21.559433775503233,20.971323303264626,21.66213328668036,20.522961215175407
2016-07-15,4H 0M 0S,23.402033775503234,22.53753330326463,22.76769328668036,21.453474215175405
2016-07-15,8H 0M 0S,25.244633775503235,24.10374330326463,23.87325328668036,22.383987215175406
2016-07-15,10H 0M 0S,26.165933775503234,24.886848303264628,24.466748602189288,22.8492437151754
2016-07-15,12H 0M 0S,27.087233775503236,25.66995330326463,24.577304602189287,23.314500215175403
2016-07-15,14H 0M 0S,26.648783775503233,25.297270803264627,24.52469060218929,23.093082965175405
2016-07-15,16H 0M 0S,25.727483775503234,24.51416580326463,24.41413460218929,22.627826465175403
2016-07-15,20H 0M 0S,23.884883775503233,22.94795580326463,23.05740328668036,21.69731346517541
2016-07-16,0S,20.859433775503234,20.376323303264627,21.242133286680357,20.169461215175403
2016-07-16,4H 0M 0S,23.150233775503235,22.32350330326463,22.616613286680362,21.326315215175406
2016-07-16,8H 0M 0S,25.441033775503232,24.270683303264626,23.99109328668036,22.483169215175405
2016-07-16,10H 0M 0S,26.586433775503235,25.24427330326463,24.51720860218929,23.061596215175403
2016-07-16,12H 0M 0S,27.731833775503233,26.217863303264625,24.654656602189288,23.6400232151754
2016-07-16,14H 0M 0S,27.186733775503235,25.75452830326463,24.58924460218929,23.364747715175408
2016-07-16,16H 0M 0S,26.041333775503233,24.780938303264627,24.451796602189287,22.786320715175403
2016-07-16,20H 0M 0S,23.750533775503232,22.833758303264627,22.97679328668036,21.629466715175404
2016-07-17,0S,19.959433775503232,19.637428361992832,20.771746776622237,19.80110790897848
2016-07-17,4H 0M 0S,22.847833775503233,22.066463303264626,22.435173286680357,21.1736032151754
2016-07-17,8H 0M 0S,25.73623377550323,24.521603303264627,24.41518460218929,22.632245215175402
2016-07-17,10H 0M 0S,27.180433775503232,25.749173303264627,24.588488602189287,23.361566215175404
2016-07-17,12H 0M 0S,28.62463377550323,26.976743303264623,24.76179260218929,24.090887215175403
2016-07-17,14H 0M 0S,27.937333775503234,26.392538303264626,24.67931660218929,23.743800715175404
2016-07-17,16H 0M 0S,26.49313377550323,25.164968303264626,24.506012602189287,23.014479715175405
2016-07-17,20H 0M 0S,23.60473377550323,22.709828303264626,22.889313286680355,21.555837715175404
2016-07-18,0S,19.959433775503232,19.637428361992832,20.771746776622237,19.80110790897848
2016-07-18,4H 0M 0S,22.61543377550323,21.868923303264626,22.29573328668036,21.0562412151754
2016-07-18,8H 0M 0S,25.271433775503233,24.12652330326463,23.88933328668036,22.397521215175406
2016-07-18,10H 0M 0S,26.599433775503233,25.255323303264625,24.518768602189287,23.068161215175405
2016-07-18,12H 0M 0S,27.927433775503232,26.384123303264627,24.67812860218929,23.7388012151754
2016-07-18,14H 0M 0S,27.295433775503234,25.846923303264628,24.60228860218929,23.419641215175407
2016-07-18,16H 0M 0S,25.96743377550323,24.718123303264626,24.442928602189287,22.749001215175404
2016-07-18,20H 0M 0S,23.311433775503232,22.460523303264626,22.713333286680356,21.4077212151754
2016-07-19,0S,20.259433775503233,19.86632330326463,20.882133286680357,19.866461215175406
2016-07-19,4H 0M 0S,22.849033775503234,22.067483303264627,22.43589328668036,21.174209215175402
2016-07-19,8H 0M 0S,25.438633775503234,24.26864330326463,23.98965328668036,22.481957215175406
2016-07-19,10H 0M 0S,26.733433775503233,25.369223303264626,24.53484860218929,23.135831215175404
2016-07-19,12H 0M 0S,28.02823377550323,26.469803303264626,24.69022460218929,23.789705215175406
2016-07-19,14H 0M 0S,27.412033775503232,25.946033303264628,24.61628060218929,23.478524215175405
2016-07-19,16H 0M 0S,26.117233775503234,24.84545330326463,24.460904602189288,22.824650215175403
2016-07-19,20H 0M 0S,23.527633775503233,22.644293303264625,22.84305328668036,21.516902215175403
2016-07-20,0S,22.859433775503234,22.076323303264626,22.44213328668036,21.1794612151754
2016-07-20,4H 0M 0S,25.150233775503235,24.02350330326463,23.816613286680358,22.336315215175404
2016-07-20,8H 0M 0S,27.441033775503232,25.97068330326463,24.619760602189288,23.493169215175406
2016-07-20,10H 0M 0S,28.586433775503235,26.94427330326463,24.757208602189287,24.071596215175408
2016-07-20,12H 0M 0S,29.731833775503233,27.917863303264628,24.894656602189286,24.650023215175402
2016-07-20,14H 0M 0S,29.186733775503235,27.45452830326463,24.829244602189288,24.37474771517541
2016-07-20,16H 0M 0S,28.041333775503233,26.48093830326463,24.69179660218929,23.796320715175405
2016-07-20,20H 0M 0S,25.750533775503232,24.533758303264626,24.416900602189287,22.639466715175402
2016-07-21,0S,23.459433775503232,22.586323303264624,22.802133286680355,21.4824612151754
2016-07-21,4H 0M 0S,25.51783377550323,24.335963303264627,24.388976602189288,22.5219532151754
2016-07-21,8H 0M 0S,27.576233775503233,26.08560330326463,24.63598460218929,23.561445215175407
2016-07-21,10H 0M 0S,28.605433775503233,26.960423303264626,24.75948860218929,24.081191215175405
2016-07-21,12H 0M 0S,29.634633775503232,27.835243303264626,24.882992602189287,24.600937215175403
2016-07-21,14H 0M 0S,29.14483377550323,27.418913303264624,24.82421660218929,24.3535882151754
2016-07-21,16H 0M 0S,28.11563377550323,26.544093303264624,24.700712602189288,23.833842215175405
2016-07-21,20H 0M 0S,26.05723377550323,24.79445330326463,24.453704602189287,22.794350215175406
2016-07-22,0S,22.65943377550323,21.906323303264628,22.322133286680355,21.078461215175402
2016-07-22,4H 0M 0S,24.91703377550323,23.825283303264627,23.676693286680358,22.218549215175404
2016-07-22,8H 0M 0S,27.17463377550323,25.74424330326463,24.58779260218929,23.358637215175406
2016-07-22,10H 0M 0S,28.303433775503233,26.703723303264628,24.723248602189287,23.928681215175402
2016-07-22,12H 0M 0S,29.43223377550323,27.663203303264623,24.858704602189288,24.4987252151754
2016-07-22,14H 0M 0S,28.895033775503233,27.20658330326463,24.794240602189287,24.227439215175405
2016-07-22,16H 0M 0S,27.76623377550323,26.247103303264623,24.65878460218929,23.657395215175406
2016-07-22,20H 0M 0S,25.50863377550323,24.328143303264625,24.38787260218929,22.517307215175403
2016-07-23,0S,22.459433775503232,21.736323303264626,22.202133286680358,20.977461215175406
2016-07-23,4H 0M 0S,24.84983377550323,23.768163303264625,23.63637328668036,22.184613215175403
2016-07-23,8H 0M 0S,27.24023377550323,25.800003303264624,24.595664602189288,23.391765215175404
2016-07-23,10H 0M 0S,28.43543377550323,26.815923303264626,24.739088602189288,23.9953412151754
2016-07-23,12H 0M 0S,29.63063377550323,27.831843303264623,24.882512602189287,24.5989172151754
2016-07-23,14H 0M 0S,29.06183377550323,27.348363303264627,24.81425660218929,24.3116732151754
2016-07-23,16H 0M 0S,27.86663377550323,26.332443303264625,24.670832602189286,23.7080972151754
2016-07-23,20H 0M 0S,25.476233775503232,24.300603303264626,24.383984602189287,22.500945215175403
2016-07-24,0S,21.65943377550323,21.056323303264627,21.722133286680354,20.5734612151754
2016-07-24,4H 0M 0S,24.48143377550323,23.455023303264625,23.415333286680355,21.998571215175403
2016-07-24,8H 0M 0S,27.30343377550323,25.853723303264626,24.60324860218929,23.423681215175403
2016-07-24,10H 0M 0S,28.71443377550323,27.053073303264625,24.77256860218929,24.136236215175405
2016-07-24,12H 0M 0S,30.125433775503232,28.252423303264628,24.941888602189287,24.848791215175407
2016-07-24,14H 0M 0S,29.45393377550323,27.681648303264623,24.86130860218929,24.509683715175402
2016-07-24,16H 0M 0S,28.04293377550323,26.482298303264624,24.691988602189287,23.7971287151754
2016-07-24,20H 0M 0S,25.22093377550323,24.083598303264623,23.859033286680354,22.3720187151754
2016-07-25,0S,22.259433775503233,21.566323303264628,22.08213328668036,20.876461215175404
2016-07-25,4H 0M 0S,25.04823377550323,23.936803303264625,23.755413286680355,22.284805215175403
2016-07-25,8H 0M 0S,27.837033775503233,26.307283303264626,24.667280602189287,23.693149215175403
2016-07-25,10H 0M 0S,29.231433775503234,27.492523303264626,24.834608602189288,24.397321215175403
2016-07-25,12H 0M 0S,30.62583377550323,28.64529569261999,24.984620543178814,24.994350100048106
2016-07-25,14H 0M 0S,29.962233775503233,28.11370330326463,24.92230460218929,24.766375215175405
2016-07-25,16H 0M 0S,28.56783377550323,26.92846330326463,24.754976602189288,24.0622032151754
2016-07-25,20H 0M 0S,25.77903377550323,24.557983303264624,24.42032060218929,22.653859215175405
2016-07-26,0S,23.059433775503233,22.246323303264628,22.562133286680357,21.280461215175407
2016-07-26,4H 0M 0S,25.516233775503235,24.33460330326463,24.38878460218929,22.521145215175405
2016-07-26,8H 0M 0S,27.973033775503232,26.422883303264626,24.683600602189287,23.761829215175403
2016-07-26,10H 0M 0S,29.201433775503233,27.467023303264625,24.83100860218929,24.3821712151754
2016-07-26,12H 0M 0S,30.429833775503234,28.511163303264627,24.978416602189288,25.002513215175405
2016-07-26,14H 0M 0S,29.84523377550323,28.014253303264624,24.908264602189288,24.7072902151754
2016-07-26,16H 0M 0S,28.61683377550323,26.970113303264625,24.76085660218929,24.086948215175408
2016-07-26,20H 0M 0S,26.160033775503233,24.881833303264628,24.466040602189288,22.846264215175403
2016-07-27,0S,23.959433775503232,23.011323303264625,23.102133286680356,21.734961215175407
2016-07-27,4H 0M 0S,25.951433775503233,24.70452330326463,24.44100860218929,22.740921215175405
2016-07-27,8H 0M 0S,27.94343377550323,26.397723303264627,24.680048602189288,23.746881215175403
2016-07-27,10H 0M 0S,28.939433775503232,27.24432330326463,24.79956860218929,24.2498612151754
2016-07-27,12H 0M 0S,29.93543377550323,28.090923303264624,24.919088602189287,24.7528412151754
2016-07-27,14H 0M 0S,29.46143377550323,27.688023303264625,24.862208602189288,24.513471215175404
2016-07-27,16H 0M 0S,28.465433775503232,26.841423303264627,24.74268860218929,24.010491215175406
2016-07-27,20H 0M 0S,26.47343377550323,25.148223303264626,24.503648602189287,23.004531215175405
2016-07-28,0S,21.959433775503232,21.311323303264626,21.90213328668036,20.7249612151754
2016-07-28,4H 0M 0S,24.64863377550323,23.597143303264627,23.515653286680358,22.083007215175403
